sample_id,domain,20260223_191501_gemini_3_pro_full_test_1_citation_presence,20260223_191501_gemini_3_pro_full_test_1_latency_s,20260223_191501_gemini_3_pro_full_test_1_rouge_score_recall,20260223_191501_gemini_3_pro_full_test_1_reasoning_depth,20260223_191501_gemini_3_pro_full_test_1_bert_score_f1,20260223_191501_gemini_3_pro_full_test_1_refusal_rate,20260223_191501_gemini_3_pro_full_test_1_rouge_score_f1,20260223_191501_gemini_3_pro_full_test_1_error_rate,20260223_191501_gemini_3_pro_full_test_1_answer_length,20260223_191501_gemini_3_pro_full_test_1_verbosity,20260223_191501_gemini_3_pro_full_test_1_soft_f1,20260223_191501_gemini_3_pro_full_test_1_confidence_score,20260223_191501_gemini_3_pro_full_test_1_answer_completeness,20260223_191501_gemini_3_pro_full_test_1_response_consistency,20260223_191501_gemini_3_pro_full_test_1_soft_recall,20260223_191501_gemini_3_pro_full_test_1_exact_match,20260224_160118_gemini_3_flash_full_test_2_citation_presence,20260224_160118_gemini_3_flash_full_test_2_latency_s,20260224_160118_gemini_3_flash_full_test_2_rouge_score_recall,20260224_160118_gemini_3_flash_full_test_2_reasoning_depth,20260224_160118_gemini_3_flash_full_test_2_bert_score_f1,20260224_160118_gemini_3_flash_full_test_2_refusal_rate,20260224_160118_gemini_3_flash_full_test_2_rouge_score_f1,20260224_160118_gemini_3_flash_full_test_2_error_rate,20260224_160118_gemini_3_flash_full_test_2_answer_length,20260224_160118_gemini_3_flash_full_test_2_verbosity,20260224_160118_gemini_3_flash_full_test_2_soft_f1,20260224_160118_gemini_3_flash_full_test_2_confidence_score,20260224_160118_gemini_3_flash_full_test_2_answer_completeness,20260224_160118_gemini_3_flash_full_test_2_response_consistency,20260224_160118_gemini_3_flash_full_test_2_soft_recall,20260224_160118_gemini_3_flash_full_test_2_exact_match,20260223_232920_gemini_25_flash_full_test_2_citation_presence,20260223_232920_gemini_25_flash_full_test_2_latency_s,20260223_232920_gemini_25_flash_full_test_2_rouge_score_recall,20260223_232920_gemini_25_flash_full_test_2_reasoning_depth,20260223_232920_gemini_25_flash_full_test_2_bert_score_f1,20260223_232920_gemini_25_flash_full_test_2_refusal_rate,20260223_232920_gemini_25_flash_full_test_2_rouge_score_f1,20260223_232920_gemini_25_flash_full_test_2_error_rate,20260223_232920_gemini_25_flash_full_test_2_answer_length,20260223_232920_gemini_25_flash_full_test_2_verbosity,20260223_232920_gemini_25_flash_full_test_2_soft_f1,20260223_232920_gemini_25_flash_full_test_2_confidence_score,20260223_232920_gemini_25_flash_full_test_2_answer_completeness,20260223_232920_gemini_25_flash_full_test_2_response_consistency,20260223_232920_gemini_25_flash_full_test_2_soft_recall,20260223_232920_gemini_25_flash_full_test_2_exact_match,20260224_090323_gemini_25_pro_full_test_1_citation_presence,20260224_090323_gemini_25_pro_full_test_1_latency_s,20260224_090323_gemini_25_pro_full_test_1_rouge_score_recall,20260224_090323_gemini_25_pro_full_test_1_reasoning_depth,20260224_090323_gemini_25_pro_full_test_1_bert_score_f1,20260224_090323_gemini_25_pro_full_test_1_refusal_rate,20260224_090323_gemini_25_pro_full_test_1_rouge_score_f1,20260224_090323_gemini_25_pro_full_test_1_error_rate,20260224_090323_gemini_25_pro_full_test_1_answer_length,20260224_090323_gemini_25_pro_full_test_1_verbosity,20260224_090323_gemini_25_pro_full_test_1_soft_f1,20260224_090323_gemini_25_pro_full_test_1_confidence_score,20260224_090323_gemini_25_pro_full_test_1_answer_completeness,20260224_090323_gemini_25_pro_full_test_1_response_consistency,20260224_090323_gemini_25_pro_full_test_1_soft_recall,20260224_090323_gemini_25_pro_full_test_1_exact_match
66,Company_Documents,,29.20377898216248,,,,,,1.0,,,,,,,,,0.0,36.63036704063416,1.0,0.4,0.5873622894287109,0.0,0.0242424242424242,0.0,156.0,151.42857142857142,0.0296296296296296,1.0,1.0,0.2,1.0,0.0,0.0,34.82207489013672,1.0,0.1,0.6166463494300842,0.0,0.0363636363636363,0.0,104.0,92.57142857142856,0.0439560439560439,0.5,1.0,0.3888888888888889,1.0,0.0,0.0,25.777352571487427,1.0,0.1,0.6246500611305237,0.0,0.038095238095238,0.0,100.0,84.0,0.0425531914893616,0.5,1.0,0.1818181818181818,1.0,0.0
44,Company_Documents,,30.003708600997925,,,,,,1.0,,,,,,,,,0.0,59.49275612831116,1.0,0.8,0.5381121039390564,0.0,0.0134228187919463,0.0,148.0,970.0,0.0142857142857142,0.5,1.0,0.0526315789473684,1.0,0.0,0.0,41.52618980407715,1.0,0.0,0.6067984104156494,0.0,0.05,0.0,45.0,262.0,0.054054054054054,0.5,1.0,0.0,1.0,0.0,0.0,22.38121008872986,1.0,0.8,0.5745428800582886,0.0,0.0357142857142857,0.0,55.0,329.0,0.0363636363636363,0.5,1.0,0.1739130434782608,1.0,0.0
87,Industry_Reports,0.0,29.89811062812805,0.0,0.1,0.5559910535812378,0.0,0.0,0.0,56.0,121.66666666666669,0.0,0.5,1.0,0.1111111111111111,0.0,0.0,0.0,22.823405981063843,0.0,0.1,0.5771737694740295,0.0,0.0,0.0,39.0,87.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,20.57695317268372,0.0,0.0,0.5762696266174316,0.0,0.0,0.0,22.0,42.333333333333336,0.0,0.5,1.0,0.0,0.0,0.0,0.0,22.339179039001465,0.0,0.1,0.5550513863563538,0.0,0.0,0.0,47.0,94.0,0.0,0.5,1.0,0.1,0.0,0.0
75,Government_Consultations,,39.20706963539124,,,,,,1.0,,,,,,,,,0.0,28.717601537704468,0.3636363636363636,0.5,0.6964916586875916,0.0,0.1379310344827586,0.0,44.0,5.5,0.0888888888888889,0.5,1.0,0.0625,0.4,0.0,0.0,34.90758204460144,0.5454545454545454,0.5,0.6982035636901855,0.0,0.2222222222222221,0.0,40.0,4.944444444444445,0.0952380952380952,0.5,1.0,0.0666666666666666,0.4,0.0,0.0,30.827366828918457,0.3636363636363636,0.5,0.6939722299575806,0.0,0.135593220338983,0.0,44.0,5.833333333333333,0.0909090909090909,0.5,1.0,0.0,0.4,0.0
25,Company_Documents,0.0,33.936302185058594,0.0,0.1,0.4907802939414978,0.0,0.0,0.0,151.0,492.0,0.0,0.5,1.0,0.0571428571428571,0.0,0.0,0.0,31.360466718673703,0.0,0.0,0.5840610861778259,0.0,0.0,0.0,135.0,470.0,0.0,0.5,1.0,0.0588235294117647,0.0,0.0,0.0,19.368700981140137,0.0,0.0,0.6470493078231812,0.0,0.0,0.0,37.0,114.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,32.75691556930542,0.0,0.0,0.6358885169029236,0.0,0.0,0.0,33.0,109.5,0.0,0.5,1.0,0.0,0.0,0.0
55,Company_Documents,0.0,39.08484220504761,0.75,0.2,0.6780691146850586,0.0,0.06,0.0,95.0,26.65217391304348,0.0459770114942528,0.5,1.0,0.1176470588235294,0.6666666666666666,0.0,0.0,63.06422734260559,0.75,0.6,0.6726933121681213,0.0,0.0444444444444444,0.0,127.0,36.47826086956522,0.0333333333333333,0.5,1.0,0.2352941176470588,0.6666666666666666,0.0,0.0,37.529290199279785,0.75,0.2,0.7395620942115784,0.0,0.1935483870967741,0.0,25.0,7.260869565217392,0.1481481481481481,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,28.233516693115234,0.75,0.3,0.6846368908882141,0.0,0.0495867768595041,0.0,110.0,31.08695652173913,0.0392156862745098,0.5,1.0,0.1176470588235294,0.6666666666666666,0.0
16,Company_Documents,0.0,72.78785634040833,0.5,0.0,0.6768478751182556,0.0,0.048780487804878,0.0,77.0,22.904761904761905,0.0547945205479452,0.5,1.0,0.1111111111111111,0.5,0.0,0.0,140.35863518714905,0.5,0.0,0.6500580310821533,0.0,0.0242424242424242,0.0,149.0,44.38095238095238,0.0291970802919708,0.5,1.0,0.4,0.5,0.0,0.0,18.84171199798584,0.5,0.0,0.6314199566841125,0.0,0.0425531914893617,0.0,89.0,25.61904761904762,0.048780487804878,0.5,1.0,0.4444444444444444,0.5,0.0,0.0,23.462320566177368,0.5,0.0,0.662234365940094,0.0,0.0449438202247191,0.0,84.0,23.857142857142858,0.0519480519480519,0.5,1.0,0.3333333333333333,0.5,0.0
93,Industry_Reports,0.0,36.60447430610657,1.0,0.4,0.6493550539016724,0.0,0.0408163265306122,0.0,100.0,50.0,0.0439560439560439,0.5,1.0,0.0416666666666666,1.0,0.0,0.0,23.770775318145752,1.0,0.2,0.6763695478439331,0.0,0.0625,0.0,61.0,32.09090909090909,0.0689655172413793,0.5,1.0,0.0833333333333333,1.0,0.0,0.0,17.378230094909668,1.0,0.1,0.7031844258308411,0.0,0.1,0.0,38.0,18.90909090909091,0.1052631578947368,0.5,1.0,0.0,1.0,0.0,0.0,32.56191849708557,1.0,0.3,0.6745125651359558,0.0,0.0444444444444444,0.0,86.0,42.09090909090909,0.050632911392405,0.5,1.0,0.1428571428571428,1.0,0.0
34,Company_Documents,0.0,39.82136392593384,1.0,0.1,0.6112523674964905,0.0,0.0259740259740259,0.0,156.0,76.0,0.0272108843537414,0.5,1.0,0.6153846153846154,1.0,0.0,0.0,39.23896026611328,1.0,0.1,0.6073570251464844,0.0,0.0275862068965517,0.0,154.0,70.53846153846153,0.0291970802919708,0.5,1.0,0.1481481481481481,1.0,0.0,0.0,72.05925917625427,1.0,0.0,0.7398422956466675,0.0,0.1428571428571428,0.0,26.0,11.23076923076923,0.1538461538461538,0.5,1.0,0.0,1.0,0.0,0.0,27.86280059814453,1.0,0.1,0.6628782153129578,0.0,0.0909090909090909,0.0,46.0,19.76923076923077,0.1052631578947368,0.5,1.0,0.4285714285714285,1.0,0.0
69,Government_Consultations,0.0,35.41199517250061,1.0,0.1,0.7181353569030762,0.0,0.0851063829787234,0.0,49.0,24.76923076923077,0.0869565217391304,0.5,1.0,0.0,1.0,0.0,0.0,32.78369426727295,1.0,0.4,0.7120516896247864,0.0,0.0833333333333333,0.0,47.0,24.923076923076923,0.0851063829787234,1.0,1.0,0.0,1.0,0.0,0.0,65.95431327819824,1.0,0.0,0.7806113362312317,0.0,0.1999999999999999,0.0,21.0,9.76923076923077,0.2105263157894736,0.5,1.0,0.0,1.0,0.0,0.0,27.210734605789185,1.0,0.1,0.762730062007904,0.0,0.1428571428571428,0.0,29.0,14.0,0.1538461538461538,0.5,1.0,0.0,1.0,0.0
51,Company_Documents,0.0,54.51381850242615,1.0,0.1,0.5511671900749207,0.0,0.0238095238095238,0.0,94.0,642.0,0.0246913580246913,0.5,1.0,0.0,1.0,0.0,0.0,25.997069597244263,1.0,1.0,0.5471338629722595,0.0,0.0206185567010309,0.0,98.0,653.0,0.0210526315789473,0.5,1.0,0.0571428571428571,1.0,0.0,0.0,70.91560673713684,1.0,0.9,0.58624666929245,0.0,0.0476190476190476,0.0,41.0,254.0,0.048780487804878,0.5,1.0,0.0476190476190476,1.0,0.0,0.0,23.62774133682251,1.0,1.0,0.5574020147323608,0.0,0.0240963855421686,0.0,84.0,544.0,0.0246913580246913,0.5,1.0,0.0303030303030303,1.0,0.0
19,Company_Documents,0.0,45.67084288597107,1.0,0.0,0.6683394908905029,0.0,0.0454545454545454,0.0,93.0,61.0,0.05,0.5,1.0,0.1111111111111111,1.0,0.0,0.0,122.08452701568604,1.0,0.1,0.6240085363388062,0.0,0.0232558139534883,0.0,180.0,119.8,0.0261437908496732,0.5,1.0,0.1290322580645161,1.0,0.0,0.0,19.67407512664795,1.0,0.0,0.6383947730064392,0.0,0.0399999999999999,0.0,115.0,70.0,0.0416666666666666,0.5,1.0,0.1739130434782608,1.0,0.0,0.0,43.053202390670776,1.0,0.6,0.5914285182952881,0.0,0.015267175572519,0.0,272.0,190.1,0.0174672489082969,0.5,1.0,0.1666666666666666,1.0,0.0
88,Industry_Reports,0.0,99.1014552116394,0.5,0.2,0.6270663142204285,0.0,0.0129032258064516,0.0,152.0,69.71428571428571,0.0149253731343283,0.5,1.0,0.1739130434782608,0.5,0.0,0.0,135.89700198173523,0.5,0.3,0.6111460328102112,0.0,0.008,0.0,245.0,111.5,0.0092165898617511,1.0,1.0,0.1666666666666666,0.5,0.0,0.0,28.8879337310791,1.0,0.4,0.6829281449317932,0.0,0.0307692307692307,0.0,128.0,58.35714285714285,0.0338983050847457,0.5,1.0,0.1363636363636363,1.0,0.0,0.0,45.42123484611511,1.0,0.1,0.6954560875892639,0.0,0.05,0.0,79.0,36.92857142857143,0.0579710144927536,0.5,1.0,0.2727272727272727,1.0,0.0
71,Government_Consultations,0.0,67.95603322982788,1.0,0.1,0.6811478137969971,0.0,0.0338983050847457,0.0,176.0,40.1,0.0365853658536585,0.5,1.0,0.1333333333333333,1.0,0.0,0.0,81.73476791381836,1.0,0.1,0.6433515548706055,0.0,0.0262008733624454,0.0,228.0,56.23333333333333,0.0285714285714285,1.0,1.0,0.2,1.0,0.0,,150.8222622871399,,,,,,1.0,,,,,,,,,0.0,24.90092945098877,1.0,0.2,0.7250434160232544,0.0,0.0422535211267605,0.0,142.0,32.53333333333333,0.0458015267175572,0.5,1.0,0.2,1.0,0.0
68,Company_Documents,,35.71730661392212,,,,,,1.0,,,,,,,,,0.0,28.02731823921204,0.6666666666666666,0.5,0.6886301636695862,0.0,0.1016949152542373,0.0,104.0,17.435897435897434,0.1359223300970873,0.5,1.0,0.3333333333333333,0.7777777777777778,0.0,0.0,42.472495555877686,0.4444444444444444,0.4,0.7089598774909973,0.0,0.0909090909090909,0.0,68.0,10.487179487179487,0.1333333333333333,0.5,1.0,0.0666666666666666,0.5555555555555556,0.0,0.0,27.84107255935669,0.4444444444444444,0.4,0.6540036797523499,0.0,0.0747663551401869,0.0,85.0,15.717948717948715,0.0930232558139534,0.5,1.0,0.2857142857142857,0.4444444444444444,0.0
53,Company_Documents,0.0,32.40597105026245,1.0,0.1,0.6122817397117615,0.0,0.0125786163522012,0.0,156.0,113.66666666666669,0.0141843971631205,0.5,1.0,0.1739130434782608,1.0,0.0,0.0,20.48526334762573,1.0,0.1,0.6191490888595581,0.0,0.0128205128205128,0.0,152.0,111.11111111111111,0.0148148148148148,0.5,1.0,0.12,1.0,0.0,0.0,109.87958526611328,1.0,0.0,0.7386401295661926,0.0,0.0434782608695652,0.0,45.0,32.111111111111114,0.0476190476190476,0.5,1.0,0.0,1.0,0.0,0.0,28.201881885528564,1.0,0.1,0.6730255484580994,0.0,0.0178571428571428,0.0,112.0,82.44444444444444,0.0204081632653061,0.5,1.0,0.1818181818181818,1.0,0.0
23,Company_Documents,,33.554821729660034,,,,,,1.0,,,,,,,,,0.0,30.713964700698853,0.6666666666666666,0.1,0.6589089035987854,0.0,0.0412371134020618,0.0,91.0,29.666666666666668,0.0246913580246913,0.5,1.0,0.25,0.3333333333333333,0.0,0.0,21.87295246124268,0.6666666666666666,0.0,0.7176622152328491,0.0,0.0526315789473684,0.0,68.0,20.476190476190474,0.0338983050847457,0.5,1.0,0.2,0.3333333333333333,0.0,0.0,34.26732444763184,0.6666666666666666,0.0,0.9106699824333192,0.0,0.5714285714285715,0.0,2.0,1.0476190476190477,0.4,0.5,1.0,0.0,0.3333333333333333,0.0
35,Company_Documents,0.0,96.40107488632202,1.0,0.1,0.6540203094482422,0.0,0.0526315789473684,0.0,109.0,71.2,0.0625,0.5,1.0,0.125,1.0,0.0,0.0,35.71186876296997,1.0,0.1,0.6462774872779846,0.0,0.048780487804878,0.0,116.0,74.1,0.058252427184466,0.5,1.0,0.2727272727272727,1.0,0.0,0.0,69.1791021823883,0.6666666666666666,0.0,0.6663641929626465,0.0,0.048780487804878,0.0,77.0,49.0,0.0857142857142857,0.5,1.0,0.1578947368421052,1.0,0.0,0.0,30.794893741607662,1.0,0.2,0.6743414402008057,0.0,0.074074074074074,0.0,76.0,46.0,0.0869565217391304,0.5,1.0,0.0714285714285714,1.0,0.0
90,Industry_Reports,0.0,110.97565412521362,0.5,0.2,0.5707281827926636,0.0,0.010204081632653,0.0,185.0,248.8,0.0,0.5,1.0,0.21875,0.0,0.0,0.0,62.68711638450623,0.0,0.1,0.5656949877738953,0.0,0.0,0.0,143.0,203.2,0.0,1.0,1.0,0.1379310344827586,0.0,0.0,0.0,30.18185448646545,0.0,0.0,0.5623332858085632,0.0,0.0,0.0,116.0,154.8,0.0,0.5,1.0,0.2272727272727272,0.0,0.0,0.0,42.33393454551697,0.0,0.1,0.600184977054596,0.0,0.0,0.0,57.0,78.6,0.0,0.5,1.0,0.0526315789473684,0.0,0.0
83,Legal,0.0,26.622924089431763,1.0,1.0,0.5406965613365173,0.0,0.0238095238095238,0.0,85.0,260.0,0.0249999999999999,0.5,1.0,0.064516129032258,1.0,0.0,0.0,20.381932020187374,1.0,1.0,0.5433905720710754,0.0,0.0210526315789473,0.0,94.0,251.0,0.0227272727272727,0.5,1.0,0.2258064516129032,1.0,0.0,0.0,23.43841290473938,1.0,0.0,0.6004968285560608,0.0,0.1176470588235294,0.0,16.0,45.0,0.1333333333333333,0.5,1.0,0.0,1.0,0.0,0.0,27.752736568450928,1.0,0.1,0.5326609015464783,0.0,0.0285714285714285,0.0,78.0,196.5,0.0307692307692307,0.5,1.0,0.12,1.0,0.0
26,Company_Documents,0.0,117.28887748718262,1.0,0.5,0.552173376083374,0.0,0.0193236714975845,0.0,210.0,467.0,0.0,1.0,1.0,0.15,0.0,0.0,0.0,125.27533674240112,0.5,0.2,0.5566658973693848,0.0,0.00836820083682,0.0,231.0,491.0,0.0,1.0,1.0,0.1764705882352941,0.0,0.0,0.0,65.50855994224548,0.5,0.5,0.570010244846344,0.0,0.0085836909871244,0.0,217.0,465.6666666666667,0.0,0.5,1.0,0.1538461538461538,0.0,0.0,0.0,33.626747131347656,0.5,0.0,0.6011749505996704,0.0,0.0425531914893617,0.0,43.0,82.0,0.0,0.5,1.0,0.0,0.0,0.0
50,Company_Documents,,31.053585290908813,,,,,,1.0,,,,,,,,,0.0,30.063151597976685,0.4375,0.1,0.7306215167045593,0.0,0.1473684210526315,0.0,89.0,5.422018348623853,0.3370786516853933,0.5,1.0,0.0,1.0,0.0,0.0,27.864032745361328,0.25,0.8,0.849639356136322,0.0,0.1509433962264151,0.0,37.0,2.091743119266055,0.6,0.5,1.0,0.0,1.0,0.0,0.0,23.50297379493713,0.25,0.1,0.8554629683494568,0.0,0.1702127659574468,0.0,38.0,2.220183486238532,0.6976744186046512,0.5,1.0,0.0,1.0,0.0
91,Industry_Reports,0.0,59.74114680290222,1.0,0.2,0.6520226001739502,0.0,0.0228571428571428,0.0,173.0,121.5,0.0123456790123456,0.5,1.0,0.12,1.0,0.0,0.0,27.506855249404907,1.0,0.1,0.7046453356742859,0.0,0.054054054054054,0.0,72.0,46.0,0.0317460317460317,0.5,1.0,0.0,1.0,0.0,0.0,93.90463066101074,0.5,0.0,0.646691620349884,0.0,0.0150375939849624,0.0,130.0,89.1,0.0,0.5,1.0,0.125,0.0,0.0,0.0,40.79756212234497,1.0,0.2,0.6586871147155762,0.0,0.018018018018018,0.0,216.0,144.1,0.010204081632653,0.5,1.0,0.1428571428571428,1.0,0.0
9,Company_Documents,0.0,53.04927849769592,0.0,0.1,0.6303024888038635,0.0,0.0,0.0,54.0,73.2,0.0444444444444444,0.5,1.0,0.25,1.0,0.0,0.0,82.60715627670288,0.0,0.6,0.5617720484733582,0.0,0.0,0.0,226.0,318.0,0.0,0.5,1.0,0.1395348837209302,0.0,0.0,0.0,14.493225812911987,0.0,0.0,0.6322287321090698,0.0,0.0,0.0,42.0,57.6,0.054054054054054,0.5,1.0,0.1818181818181818,1.0,0.0,0.0,22.905214309692383,0.0,0.1,0.6230487823486328,0.0,0.0,0.0,37.0,50.0,0.064516129032258,0.5,1.0,0.1111111111111111,1.0,0.0
61,Company_Documents,0.0,56.0033597946167,1.0,0.1,0.6561912894248962,0.0,0.0483870967741935,0.0,122.0,63.66666666666666,0.0530973451327433,0.5,1.0,0.0555555555555555,1.0,0.0,0.0,68.5359160900116,1.0,0.2,0.6762133240699768,0.0,0.0512820512820512,0.0,110.0,58.91666666666666,0.0612244897959183,0.5,1.0,0.0952380952380952,1.0,0.0,0.0,30.926172971725464,1.0,0.0,0.7545924186706543,0.0,0.1935483870967741,0.0,25.0,12.916666666666666,0.25,0.5,1.0,0.0,1.0,0.0,0.0,33.59002351760864,0.6666666666666666,0.1,0.7055160999298096,0.0,0.1081081081081081,0.0,31.0,16.25,0.1379310344827586,0.5,1.0,0.0,0.6666666666666666,0.0
70,Government_Consultations,,39.38911151885986,,,,,,1.0,,,,,,,,,0.0,31.139522552490234,1.0,0.0,0.7097009420394897,0.0,0.1,0.0,37.0,17.214285714285715,0.1111111111111111,0.5,1.0,0.25,1.0,0.0,0.0,41.50644087791443,1.0,0.0,0.7263878583908081,0.0,0.1176470588235294,0.0,31.0,14.5,0.1333333333333333,0.5,1.0,0.25,1.0,0.0,0.0,26.367160320281982,1.0,0.1,0.7113091349601746,0.0,0.0816326530612244,0.0,45.0,23.071428571428573,0.0909090909090909,0.5,1.0,0.25,1.0,0.0
22,Company_Documents,0.0,36.37197136878967,0.0,0.1,0.5028204321861267,0.0,0.0,0.0,81.0,151.0,0.0,0.5,1.0,0.24,0.0,0.0,0.0,38.2209370136261,0.0,0.4,0.4896952211856842,0.0,0.0,0.0,204.0,358.0,0.0,0.5,1.0,0.4705882352941176,0.0,0.0,0.0,20.566899299621586,0.0,0.0,0.5019944310188293,0.0,0.0,0.0,104.0,165.0,0.0,0.5,1.0,0.2,0.0,0.0,0.0,30.53951859474182,0.0,0.0,0.4903824925422668,0.0,0.0,0.0,129.0,230.75,0.0,0.5,1.0,0.3571428571428571,0.0,0.0
82,Legal,,28.70262622833252,,,,,,1.0,,,,,,,,,0.0,16.373802185058594,1.0,0.0,0.7489482760429382,0.0,0.2758620689655173,0.0,25.0,4.277777777777778,0.32,0.5,1.0,0.0,1.0,0.0,0.0,22.593666791915894,0.0,0.0,0.6643397212028503,0.0,0.0,0.0,21.0,3.4166666666666665,0.0,0.5,1.0,0.0,0.0,0.0,0.0,20.48526644706726,1.0,0.1,0.7802460193634033,0.0,0.25,0.0,28.0,4.694444444444445,0.2857142857142857,0.5,1.0,0.0,1.0,0.0
100,Survey_Reports,0.0,33.756824016571045,0.5333333333333333,0.1,0.7990195155143738,0.0,0.1720430107526881,0.0,79.0,4.850393700787402,0.3414634146341463,1.0,1.0,0.25,1.0,0.0,0.0,40.99180603027344,0.7333333333333333,0.1,0.8235695958137512,0.0,0.4313725490196078,0.0,39.0,2.4960629921259843,0.6086956521739131,0.5,1.0,0.0,1.0,0.0,0.0,37.59277868270874,0.5333333333333333,0.0,0.8213029503822327,0.0,0.2222222222222222,0.0,59.0,3.5118110236220472,0.4242424242424242,0.5,1.0,0.125,1.0,0.0,0.0,35.44648838043213,0.7333333333333333,0.1,0.8228236436843872,0.0,0.44,0.0,36.0,2.2755905511811023,0.6222222222222222,0.5,1.0,0.1111111111111111,1.0,0.0
64,Company_Documents,0.0,36.45514178276062,1.0,0.0,0.6918913722038269,0.0,0.0606060606060606,0.0,62.0,58.142857142857146,0.064516129032258,1.0,1.0,0.2,1.0,0.0,0.0,21.17697834968567,0.5,0.1,0.7052882313728333,0.0,0.0350877192982456,0.0,53.0,49.42857142857143,0.0784313725490195,0.5,1.0,0.1,1.0,0.0,0.0,66.16114234924316,1.0,0.0,0.7623128294944763,0.0,0.2105263157894736,0.0,17.0,15.285714285714286,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,24.353550910949707,0.5,0.0,0.7035909295082092,0.0,0.08,0.0,21.0,20.0,0.0952380952380952,0.5,1.0,0.0,0.5,0.0
97,Marketing,0.0,44.55391907691956,1.0,0.2,0.7287909388542175,0.0,0.1,0.0,38.0,17.5625,0.1052631578947368,0.5,1.0,0.0,1.0,0.0,0.0,40.64406323432922,1.0,0.1,0.7477114796638489,0.0,0.0909090909090909,0.0,42.0,17.875,0.0952380952380952,0.5,1.0,0.0,1.0,0.0,0.0,35.80273509025574,1.0,0.2,0.7293572425842285,0.0,0.0869565217391304,0.0,43.0,18.5625,0.0952380952380952,0.5,1.0,0.2222222222222222,1.0,0.0,0.0,38.12257766723633,1.0,0.1,0.7269869446754456,0.0,0.0769230769230769,0.0,50.0,22.125,0.0833333333333333,0.5,1.0,0.0,1.0,0.0
45,Company_Documents,0.0,40.97894740104675,1.0,0.1,0.6829416155815125,0.0,0.0824742268041237,0.0,97.0,32.833333333333336,0.0869565217391304,0.5,1.0,0.238095238095238,1.0,0.0,0.0,18.669188022613525,0.75,0.1,0.7337649464607239,0.0,0.0857142857142857,0.0,66.0,23.05555555555556,0.0895522388059701,0.5,1.0,0.25,0.75,0.0,0.0,22.135833263397217,0.5,0.0,0.7487308979034424,0.0,0.1081081081081081,0.0,31.0,11.27777777777778,0.1818181818181818,0.5,1.0,0.0,0.75,0.0,0.0,21.438209295272827,0.5,0.1,0.7641089558601379,0.0,0.1176470588235294,0.0,30.0,9.72222222222222,0.1875,0.5,1.0,0.0,0.75,0.0
76,Government_Consultations,,39.31843400001526,,,,,,1.0,,,,,,,,,0.0,166.90236687660217,0.0,0.1,0.5595247745513916,0.0,0.0,0.0,84.0,73.125,0.0,0.5,1.0,0.1538461538461538,0.0,0.0,0.0,27.691797733306885,0.0,0.1,0.5594013929367065,0.0,0.0,0.0,24.0,19.875,0.0,0.5,1.0,0.0,0.0,0.0,0.0,31.02053999900818,0.0,0.2,0.5553213357925415,0.0,0.0,0.0,52.0,42.75,0.0,0.5,1.0,0.0833333333333333,0.0,0.0
27,Company_Documents,,32.295414209365845,,,,,,1.0,,,,,,,,,0.0,59.43924522399902,0.6666666666666666,0.3,0.6008087396621704,0.0,0.0201005025125628,0.0,190.0,121.9,0.0126582278481012,0.5,1.0,0.2962962962962963,0.5,0.0,0.0,23.245028018951416,0.6666666666666666,0.0,0.6155810356140137,0.0,0.0307692307692307,0.0,137.0,78.8,0.0169491525423728,0.5,1.0,0.3103448275862069,0.5,0.0,0.0,31.3208692073822,1.0,0.1,0.6549665331840515,0.0,0.0606060606060606,0.0,98.0,57.9,0.0454545454545454,0.5,1.0,0.16,1.0,0.0
17,Company_Documents,,30.98638200759888,,,,,,1.0,,,,,,,,,0.0,139.9159848690033,1.0,0.1,0.6676643490791321,0.0,0.0309278350515463,0.0,187.0,67.1,0.0348837209302325,1.0,1.0,0.1666666666666666,1.0,0.0,0.0,25.948574781417847,1.0,0.4,0.722293496131897,0.0,0.0618556701030927,0.0,90.0,26.65,0.0759493670886075,0.5,1.0,0.1875,1.0,0.0,0.0,22.681390047073364,1.0,0.0,0.9695033431053162,0.0,1.0,0.0,3.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
86,Industry_Reports,,30.962684631347656,,,,,,1.0,,,,,,,,,0.0,113.73280906677246,0.0,0.2,0.5481240749359131,0.0,0.0,0.0,191.0,224.16666666666663,0.0,1.0,1.0,0.238095238095238,0.0,0.0,0.0,62.72887420654297,0.5,0.3,0.6237313747406006,0.0,0.0133333333333333,0.0,137.0,155.33333333333334,0.0,0.5,1.0,0.2916666666666667,0.0,0.0,0.0,68.71010780334473,0.0,0.1,0.5593841075897217,0.0,0.0,0.0,97.0,102.33333333333331,0.0,0.5,1.0,0.0909090909090909,0.0,0.0
74,Government_Consultations,,40.01415824890137,,,,,,1.0,,,,,,,,,0.0,51.64393043518066,1.0,0.4,0.7317432165145874,0.0,0.0821917808219178,0.0,69.0,15.814814814814817,0.09375,0.5,1.0,0.3076923076923077,1.0,0.0,0.0,76.42366886138916,0.6666666666666666,0.0,0.7877852916717529,0.0,0.1818181818181818,0.0,21.0,5.25925925925926,0.3,0.5,1.0,0.0,1.0,0.0,0.0,35.644612550735474,1.0,0.1,0.8021344542503357,0.0,0.2727272727272727,0.0,22.0,5.407407407407407,0.3,0.5,1.0,0.0,1.0,0.0
